Semana,Id,Castellano,Italiano,También se acepta,OK (sí/no),Corrección,Comentario
23,bank:647,"Vamos a la playa, a menos que llueva.","Andiamo al mare, a meno che non piova.","Andiamo al mare, a meno che piova.",,,
23,bank:783,Los jóvenes de hoy leen menos que antes.,I giovani di oggi leggono meno di prima.,I ragazzi di oggi leggono meno di prima.,,,
24,bank:417,Creo que tenés razón.,Credo che tu abbia ragione.,Penso che tu abbia ragione.,,,
24,bank:418,Pienso que es una buena idea.,Penso che sia una buona idea.,Credo che sia una buona idea.,,,
24,bank:419,Espero que vengas a la fiesta.,Spero che tu venga alla festa.,,,,
24,bank:420,Quiero que me digas la verdad.,Voglio che tu mi dica la verità.,,,,
24,bank:421,Es importante que todos participen.,È importante che tutti partecipino.,,,,
24,bank:424,No creo que sea tan difícil.,Non credo che sia così difficile.,Non penso che sia così difficile. | Non credo che sia tanto difficile.,,,
24,bank:426,"Aunque es tarde, sigo trabajando.","Benché sia tardi, continuo a lavorare.","Anche se è tardi, continuo a lavorare. | Sebbene sia tardi, continuo a lavorare.",,,
24,bank:427,Te lo explico antes de que te vayas.,Te lo spiego prima che tu vada via.,Te lo spiego prima che tu te ne vada.,,,
24,bank:428,Te presto el libro para que lo leas.,Ti presto il libro perché tu lo legga.,Ti presto il libro affinché tu lo legga. | Ti presto il libro così lo leggi.,,,
24,bank:431,Busco un departamento que tenga balcón.,Cerco un appartamento che abbia il balcone.,Cerco un appartamento che abbia un balcone.,,,
24,bank:435,Me alegra que estés acá.,Sono contento che tu sia qui.,Sono contenta che tu sia qui. | Mi fa piacere che tu sia qui.,,,
24,bank:437,Lo hago sin que nadie lo sepa.,Lo faccio senza che nessuno lo sappia.,,,,
24,bank:520,Parece que está por llover.,Sembra che stia per piovere.,Pare che stia per piovere.,,,
24,bank:547,"Siéntese, por favor.","Si sieda, per favore.","Si accomodi, per favore. | Si accomodi, prego.",,,
24,bank:601,Parece mentira que ya sea diciembre.,Sembra impossibile che sia già dicembre.,Sembra incredibile che sia già dicembre.,,,
24,bank:602,Es posible que el vuelo se atrase.,È possibile che il volo sia in ritardo.,È possibile che il volo ritardi.,,,
24,bank:603,Es mejor que no digas nada.,È meglio che tu non dica niente.,È meglio che tu non dica nulla.,,,
24,bank:646,Te lo presto con tal de que me lo devuelvas.,Te lo presto purché tu me lo restituisca.,Te lo presto a patto che tu me lo restituisca.,,,
24,bank:650,"Cualquiera que sea la decisión, la vamos a respetar.","Qualunque sia la decisione, la rispetteremo.","Qualsiasi sia la decisione, la rispetteremo.",,,
24,bank:651,"Adondequiera que vayas, te voy a seguir.","Ovunque tu vada, ti seguirò.","Dovunque tu vada, ti seguirò.",,,
24,bank:652,Hablo despacio para que todos me entiendan.,Parlo lentamente affinché tutti mi capiscano.,Parlo piano perché tutti mi capiscano. | Parlo lentamente perché tutti mi capiscano. | Parlo piano affinché tutti mi capiscano.,,,
24,bank:656,No hay nadie que entienda este sistema.,Non c'è nessuno che capisca questo sistema.,,,,
24,bank:698,Hay quien piensa que la historia se repite.,C'è chi pensa che la storia si ripeta.,,,,
24,bank:701,"Que yo sepa, nadie se quejó.","Che io sappia, nessuno si è lamentato.",,,,
24,bank:715,Temo que sea demasiado tarde.,Temo che sia troppo tardi.,,,,
24,bank:723,"Es más, creo que tiene razón.","Anzi, credo che abbia ragione.",,,,
24,bank:750,Tengo entendido que el vuelo está demorado.,Mi risulta che il volo sia in ritardo.,"Da quanto ho capito, il volo è in ritardo.",,,
24,bank:791,"Suponiendo que tengas razón, ¿qué proponés?","Ammesso che tu abbia ragione, che cosa proponi?","Supponendo che tu abbia ragione, cosa proponi? | Ammesso che tu abbia ragione, cosa proponi?",,,
24,bank:792,"Siempre y cuando se respeten los plazos, el proyecto es viable.","Purché si rispettino le scadenze, il progetto è fattibile.","A condizione che si rispettino le scadenze, il progetto è fattibile.",,,
24,bank:817,Es conveniente que se tomen medidas cuanto antes.,È opportuno che si prendano provvedimenti al più presto.,È opportuno che si prendano misure al più presto.,,,
24,bank:831,"Mal que le pese, tendrá que aceptarlo.","Che gli piaccia o no, dovrà accettarlo.","Volente o nolente, dovrà accettarlo.",,,
24,bank:855,Es de suponer que ya estén al tanto.,È presumibile che siano già al corrente.,Si presume che siano già al corrente.,,,
26,bank:493,"Cuando llegué, ya se habían ido.","Quando sono arrivato, se n'erano già andati.","Quando sono arrivata, se n'erano già andati. | Quando sono arrivato, erano già andati via.",,,
26,bank:494,Me dijo que había perdido el tren.,Mi ha detto che aveva perso il treno.,,,,
26,bank:738,Habíamos quedado en vernos y me dejó plantado.,Ci eravamo messi d'accordo per vederci e mi ha dato buca.,Avevamo appuntamento e mi ha dato buca.,,,
26,bank:778,Nunca había visto tanta gente junta.,Non avevo mai visto tanta gente insieme.,,,,
26,bank:779,Ya se lo había advertido.,Gliel'avevo già detto.,L'avevo già avvertito.,,,
26,bank:784,Nunca se había hablado tanto de igualdad.,Non si era mai parlato tanto di uguaglianza.,,,,
29,bank:425,Me parece que el jefe está enojado.,Mi sembra che il capo sia arrabbiato.,Mi pare che il capo sia arrabbiato.,,,
29,bank:434,Es raro que no haya llamado.,È strano che non abbia chiamato.,,,,
29,bank:528,Es la mejor novela que leí este año.,È il miglior romanzo che abbia letto quest'anno.,È il romanzo migliore che ho letto quest'anno. | È il miglior romanzo che ho letto quest'anno.,,,
29,bank:714,Me extraña que no haya contestado.,Mi stupisce che non abbia risposto.,Mi sorprende che non abbia risposto. | Mi sembra strano che non abbia risposto.,,,
29,bank:825,Me consta que hizo todo lo posible.,Mi risulta che abbia fatto tutto il possibile.,So per certo che ha fatto tutto il possibile.,,,
29,bank:827,El hecho de que no haya protestado dice mucho.,Il fatto che non abbia protestato la dice lunga.,Il fatto che non abbia protestato dice molto.,,,
30,bank:440,"Yo que vos, hablaría con el jefe.","Se fossi in te, parlerei con il capo.","Io al tuo posto parlerei con il capo. | Al posto tuo parlerei col capo. | Se fossi in te, parlerei col capo.",,,
30,bank:448,"Si tuviera plata, viajaría por Italia.","Se avessi soldi, viaggerei per l'Italia.","Se avessi i soldi, viaggerei per l'Italia. | Se avessi soldi, viaggerei in giro per l'Italia.",,,
30,bank:449,"Si fuera vos, no lo haría.","Se fossi in te, non lo farei.",,,,
30,bank:450,"Si supiera la respuesta, te la diría.","Se sapessi la risposta, te la direi.",,,,
30,bank:451,"Si pudiera, me mudaría a Roma.","Se potessi, mi trasferirei a Roma.",,,,
30,bank:525,Es más difícil de lo que pensaba.,È più difficile di quanto pensassi.,È più difficile di quello che pensavo. | È più difficile di quanto pensavo.,,,
30,bank:583,Los filósofos griegos se preguntaban qué era la felicidad.,I filosofi greci si chiedevano che cosa fosse la felicità.,I filosofi greci si chiedevano cosa fosse la felicità. | I filosofi greci si domandavano che cosa fosse la felicità.,,,
30,bank:631,"Si fuera más joven, estudiaría medicina.","Se fossi più giovane, studierei medicina.",,,,
30,bank:632,"Si hubiera estudiado más, ahora tendría un trabajo mejor.","Se avessi studiato di più, ora avrei un lavoro migliore.","Se avessi studiato di più, adesso avrei un lavoro migliore.",,,
30,bank:633,Quería que vinieras conmigo.,Volevo che tu venissi con me.,,,,
30,bank:634,Pensaba que eras italiano.,Pensavo che fossi italiano.,Credevo che fossi italiano.,,,
30,bank:635,No sabía que estabas enfermo.,Non sapevo che fossi malato.,Non sapevo che stessi male. | Non sapevo che eri malato.,,,
30,bank:636,Era necesario que todos firmaran el contrato.,Era necessario che tutti firmassero il contratto.,,,,
30,bank:638,Esperaba que el gobierno cambiara de rumbo.,Speravo che il governo cambiasse rotta.,Speravo che il governo cambiasse direzione.,,,
30,bank:639,"Aunque lo hubiera sabido, no habría cambiado nada.","Anche se l'avessi saputo, non sarebbe cambiato niente.","Anche se l'avessi saputo, non sarebbe cambiato nulla.",,,
30,bank:640,Siguió trabajando como si nada hubiera pasado.,Ha continuato a lavorare come se niente fosse.,Ha continuato a lavorare come se nulla fosse successo. | Ha continuato a lavorare come se niente fosse successo.,,,
30,bank:641,Habla como si fuera el dueño.,Parla come se fosse il padrone.,Parla come se fosse il proprietario.,,,
30,bank:642,Ojalá tuviera más tiempo para leer.,Magari avessi più tempo per leggere!,Vorrei avere più tempo per leggere.,,,
30,bank:643,Ojalá me hubieras escuchado.,Magari mi avessi ascoltato!,Se solo mi avessi ascoltato!,,,
30,bank:644,Preferiría que no fumaras acá.,Preferirei che tu non fumassi qui.,Preferirei che non fumassi qui.,,,
30,bank:648,"A pesar de que estaba cansado, siguió estudiando.","Nonostante fosse stanco, ha continuato a studiare.","Benché fosse stanco, ha continuato a studiare. | Sebbene fosse stanco, ha continuato a studiare.",,,
30,bank:653,Salió sin que nadie se diera cuenta.,È uscito senza che nessuno se ne accorgesse.,È uscita senza che nessuno se ne accorgesse.,,,
30,bank:654,Lo terminé antes de que llegara el jefe.,L'ho finito prima che arrivasse il capo.,,,,
30,bank:676,Me preguntó dónde había estado.,Mi ha chiesto dove fossi stato.,Mi ha chiesto dove fossi stata. | Mi ha chiesto dov'ero stato.,,,
30,bank:677,Le pregunté si le gustaba Roma.,Gli ho chiesto se gli piacesse Roma.,Le ho chiesto se le piacesse Roma. | Gli ho chiesto se gli piaceva Roma. | Le ho chiesto se le piaceva Roma.,,,
30,bank:745,"Si me llamaras, iría enseguida.","Se mi chiamassi, verrei subito.",,,,
30,bank:757,Se cree que Homero era ciego.,Si crede che Omero fosse cieco.,Si pensa che Omero fosse cieco.,,,
30,bank:758,Se dice que los romanos eran supersticiosos.,Si dice che i Romani fossero superstiziosi.,,,,
30,bank:781,Me dio pena que se fuera tan pronto.,Mi è dispiaciuto che se ne andasse così presto.,Mi è dispiaciuto che andasse via così presto.,,,
30,bank:790,"Fuera quien fuera, no tenía derecho a entrar.","Chiunque fosse, non aveva il diritto di entrare.",,,,
30,bank:805,Gramsci sostenía que la hegemonía se construye en la cultura.,Gramsci sosteneva che l'egemonia si costruisse nella cultura.,Gramsci sosteneva che l'egemonia si costruisce nella cultura.,,,
30,bank:808,Primo Levi se preguntaba cómo había sido posible Auschwitz.,Primo Levi si chiedeva come fosse stato possibile Auschwitz.,,,,
30,bank:809,"Si Italia no se hubiera unificado, hoy hablaríamos de otra historia.","Se l'Italia non si fosse unificata, oggi parleremmo di un'altra storia.",,,,
30,bank:823,"No puedo pagar eso, ¡ni que fuera millonario!","Non posso pagare questo, neanche fossi milionario!","Non posso pagarlo, neanche fossi milionario!",,,
30,bank:826,Ignoraba que la reunión hubiera sido cancelada.,Ignoravo che la riunione fosse stata annullata.,Non sapevo che la riunione fosse stata annullata.,,,
30,bank:851,Le agradecería que me respondiera a la brevedad.,Le sarei grato se mi rispondesse al più presto.,Le sarei grata se mi rispondesse al più presto. | Le sarei grato se mi rispondesse quanto prima.,,,
30,bank:856,"Por si fuera poco, se largó a llover.","Come se non bastasse, si è messo a piovere.","Come se non bastasse, ha cominciato a piovere.",,,
31,bank:444,Dijo que vendría a las ocho.,Ha detto che sarebbe venuto alle otto.,Ha detto che sarebbe venuta alle otto.,,,
31,bank:445,Me prometió que me llamaría.,Mi ha promesso che mi avrebbe chiamato.,Mi ha promesso che mi avrebbe chiamata.,,,
31,bank:497,Me contó que se iba a casar.,Mi ha raccontato che si sarebbe sposato.,Mi ha raccontato che si sarebbe sposata. | Mi ha detto che si sarebbe sposato.,,,
31,bank:599,"Habría venido, pero estaba enferma.","Sarei venuta, ma ero malata.","Sarei venuta, ma stavo male. | Sarebbe venuta, ma era malata. | Sarebbe venuta, ma stava male.",,,
31,bank:600,"Te habría llamado, pero no tenía tu número.","Ti avrei chiamato, ma non avevo il tuo numero.","Ti avrei chiamata, ma non avevo il tuo numero.",,,
31,bank:627,"Si hubiera sabido, te habría avisado.","Se l'avessi saputo, ti avrei avvisato.","Se l'avessi saputo, ti avrei avvisata. | Se avessi saputo, ti avrei avvisato.",,,
31,bank:628,"Si hubiéramos salido antes, no habríamos perdido el tren.","Se fossimo usciti prima, non avremmo perso il treno.","Se fossimo partiti prima, non avremmo perso il treno. | Se fossimo uscite prima, non avremmo perso il treno.",,,
31,bank:629,"Si no hubiera llovido, habríamos ido a la playa.","Se non avesse piovuto, saremmo andati al mare.","Se non fosse piovuto, saremmo andati al mare.",,,
31,bank:630,"Si me lo hubieras dicho, te habría ayudado.","Se me l'avessi detto, ti avrei aiutato.","Se me l'avessi detto, ti avrei aiutata. | Se me lo avessi detto, ti avrei aiutato.",,,
31,bank:667,Me lo tendrías que haber dicho antes.,Avresti dovuto dirmelo prima.,Me l'avresti dovuto dire prima. | Me lo avresti dovuto dire prima.,,,
31,bank:675,Dijo que lo haría al día siguiente.,Ha detto che l'avrebbe fatto il giorno dopo.,Ha detto che l'avrebbe fatto il giorno seguente.,,,
31,bank:716,Me hubiera gustado conocer a tu abuelo.,Mi sarebbe piaciuto conoscere tuo nonno.,,,,
31,bank:717,Hubiera sido mejor quedarse en casa.,Sarebbe stato meglio restare a casa.,Sarebbe stato meglio rimanere a casa. | Sarebbe stato meglio stare a casa.,,,
31,bank:718,No hubiera podido hacerlo sin vos.,Non avrei potuto farlo senza di te.,Non ce l'avrei fatta senza di te.,,,
31,bank:742,"Si no hubiera sido por vos, no habría terminado nunca.","Se non fosse stato per te, non avrei mai finito.","Se non fosse per te, non avrei mai finito.",,,
31,bank:743,"Si lo hubiera sabido antes, no habría venido.","Se l'avessi saputo prima, non sarei venuto.","Se l'avessi saputo prima, non sarei venuta.",,,
31,bank:744,"De haberlo sabido, me quedaba en casa.","Se l'avessi saputo, sarei rimasto a casa.","Se l'avessi saputo, sarei rimasta a casa. | Se l'avessi saputo, restavo a casa.",,,
31,bank:787,"Aun cuando lo hubiera querido, no habría podido.","Anche se l'avessi voluto, non avrei potuto.","Anche se avessi voluto, non avrei potuto.",,,
31,bank:796,Nadie hubiera imaginado que la guerra durara tanto.,Nessuno avrebbe immaginato che la guerra durasse così a lungo.,Nessuno avrebbe immaginato che la guerra durasse tanto.,,,
31,bank:797,Hubiera preferido que me lo dijeras en la cara.,Avrei preferito che me lo dicessi in faccia.,,,,
31,bank:810,"De no haber sido por la censura, la obra se habría publicado antes.","Se non fosse stato per la censura, l'opera sarebbe stata pubblicata prima.",,,,
31,bank:820,¿Quién lo hubiera dicho?,Chi l'avrebbe mai detto?,Chi l'avrebbe detto?,,,
31,bank:839,"Si Dante no hubiera sido exiliado, quizás no habría escrito la Comedia.","Se Dante non fosse stato esiliato, forse non avrebbe scritto la Commedia.",,,,
31,bank:860,"De haber nacido en otra época, habría sido revolucionario.","Se fosse nato in un'altra epoca, sarebbe stato un rivoluzionario.","Fosse nato in un'altra epoca, sarebbe stato un rivoluzionario. | Se fossi nato in un'altra epoca, sarei stato un rivoluzionario. | Fossi nato in un'altra epoca, sarei stato un rivoluzionario. | Se fosse nato in un'altra epoca, sarebbe stato rivoluzionario. | Se fossi nato in un'altra epoca, sarei stato rivoluzionario.",,,
34,bank:470,La persona con la que hablé es la directora.,La persona con cui ho parlato è la direttrice.,,,,
34,bank:471,El barrio en el que vivo es tranquilo.,Il quartiere in cui abito è tranquillo.,Il quartiere dove abito è tranquillo. | Il quartiere in cui vivo è tranquillo.,,,
34,bank:472,Ese es el motivo por el cual renuncié.,Questo è il motivo per cui mi sono dimesso.,Questo è il motivo per cui mi sono dimessa. | È il motivo per cui mi sono dimesso. | Quello è il motivo per cui mi sono dimesso. | Quello è il motivo per cui mi sono dimessa.,,,
34,bank:473,El escritor cuyos libros leí vive en Turín.,Lo scrittore di cui ho letto i libri vive a Torino.,Lo scrittore i cui libri ho letto vive a Torino. | Lo scrittore di cui ho letto i libri abita a Torino. | Lo scrittore i cui libri ho letto abita a Torino.,,,
34,bank:504,La casa en la que crecí ya no existe.,La casa in cui sono cresciuto non esiste più.,La casa in cui sono cresciuta non esiste più. | La casa dove sono cresciuto non esiste più.,,,
34,bank:766,El día en que nos conocimos llovía.,Il giorno in cui ci siamo conosciuti pioveva.,Il giorno in cui ci siamo conosciute pioveva.,,,
34,bank:767,Es un autor del que se habla poco.,È un autore di cui si parla poco.,,,,
34,bank:768,Los amigos con quienes viajé son de Turín.,Gli amici con cui ho viaggiato sono di Torino.,,,,
34,bank:769,La razón por la que te llamo es otra.,Il motivo per cui ti chiamo è un altro.,La ragione per cui ti chiamo è un'altra.,,,
34,bank:772,Me lo dijo alguien en quien confío.,Me l'ha detto una persona di cui mi fido.,Me l'ha detto qualcuno di cui mi fido.,,,
35,bank:660,El museo es visitado por millones de turistas.,Il museo viene visitato da milioni di turisti.,Il museo è visitato da milioni di turisti.,,,
35,bank:713,Es probable que el tratado se firme en marzo.,È probabile che il trattato venga firmato a marzo.,È probabile che il trattato sia firmato a marzo. | È probabile che il trattato si firmi a marzo.,,,
36,bank:483,Uno se acostumbra a todo.,Ci si abitua a tutto.,,,,
36,bank:515,Se me rompieron los anteojos.,Mi si sono rotti gli occhiali.,Ho rotto gli occhiali.,,,
37,bank:663,En los años cincuenta se construyeron muchas fábricas.,Negli anni Cinquanta furono costruite molte fabbriche.,Negli anni Cinquanta sono state costruite molte fabbriche. | Negli anni Cinquanta si costruirono molte fabbriche.,,,
37,bank:680,Galileo fue obligado a abjurar.,Galileo fu costretto ad abiurare.,Galileo è stato costretto ad abiurare.,,,
37,bank:682,Maquiavelo escribió El príncipe en 1513.,Machiavelli scrisse Il Principe nel 1513.,Machiavelli ha scritto Il Principe nel 1513.,,,
37,bank:683,Mussolini llegó al poder en 1922.,Mussolini salì al potere nel 1922.,Mussolini arrivò al potere nel 1922. | Mussolini è salito al potere nel 1922. | Mussolini è arrivato al potere nel 1922.,,,
37,bank:684,La República Italiana nació en 1946.,La Repubblica italiana nacque nel 1946.,La Repubblica italiana è nata nel 1946.,,,
37,bank:685,Los italianos votaron por la república.,Gli italiani votarono per la repubblica.,Gli italiani hanno votato per la repubblica.,,,
37,bank:687,Pasolini fue asesinado en 1975.,Pasolini fu assassinato nel 1975.,Pasolini è stato assassinato nel 1975. | Pasolini fu ucciso nel 1975.,,,
37,bank:689,Umberto Eco enseñó semiótica en Bolonia.,Umberto Eco insegnò semiotica a Bologna.,Umberto Eco ha insegnato semiotica a Bologna.,,,
37,bank:690,El Renacimiento nació en Florencia.,Il Rinascimento nacque a Firenze.,Il Rinascimento è nato a Firenze.,,,
37,bank:691,Muchos emigrantes nunca volvieron a su tierra.,Molti emigranti non tornarono mai nella loro terra.,Molti emigranti non sono mai tornati nella loro terra. | Molti emigranti non tornarono mai in patria. | Molti emigranti non sono tornati mai nella loro terra. | Molti emigranti non sono mai tornati in patria.,,,
37,bank:752,La obra fue censurada por el régimen.,L'opera fu censurata dal regime.,L'opera è stata censurata dal regime.,,,
37,bank:795,Cabe destacar que el texto fue escrito en el exilio.,Va sottolineato che il testo fu scritto in esilio.,Occorre sottolineare che il testo fu scritto in esilio. | Va sottolineato che il testo è stato scritto in esilio.,,,
37,bank:813,"No bien hubo terminado de hablar, se retiró.","Non appena ebbe finito di parlare, si ritirò.",,,,
37,bank:814,"Apenas lo supo, se echó a llorar.","Appena lo seppe, scoppiò a piangere.","Appena lo seppe, si mise a piangere. | Appena l'ha saputo, è scoppiato a piangere. | Appena l'ha saputo, si è messo a piangere.",,,
37,bank:835,Tocqueville advirtió sobre los peligros de la tiranía de la mayoría.,Tocqueville mise in guardia contro i pericoli della tirannia della maggioranza.,Tocqueville ha messo in guardia contro i pericoli della tirannia della maggioranza.,,,
37,bank:837,"Borges, a quien Eco tanto admiraba, murió ciego.","Borges, che Eco ammirava tanto, morì cieco.","Borges, che Eco ammirava tanto, è morto cieco.",,,
37,bank:840,Los nobles se negaron a pagar impuestos.,I nobili si rifiutarono di pagare le tasse.,I nobili si rifiutarono di pagare le imposte. | I nobili si sono rifiutati di pagare le tasse. | I nobili si sono rifiutati di pagare le imposte.,,,
37,bank:843,Hubo quienes lo acusaron de traición.,Ci fu chi lo accusò di tradimento.,C'è stato chi l'ha accusato di tradimento.,,,
37,bank:847,"Habiéndose negado a firmar, fue despedido.","Essendosi rifiutato di firmare, fu licenziato.","Essendosi rifiutato di firmare, è stato licenziato.",,,
37,bank:848,"Una vez firmado el acuerdo, las tropas se retiraron.","Firmato l'accordo, le truppe si ritirarono.","Una volta firmato l'accordo, le truppe si ritirarono. | Firmato l'accordo, le truppe si sono ritirate. | Una volta firmato l'accordo, le truppe si sono ritirate.",,,
37,bank:859,"Por muy liberal que se considere, sus políticas fueron autoritarias.","Per quanto si consideri liberale, le sue politiche furono autoritarie.","Per quanto si consideri liberale, le sue politiche sono state autoritarie.",,,
37,bank:862,Los intelectuales no supieron o no quisieron ver el peligro.,Gli intellettuali non seppero o non vollero vedere il pericolo.,Gli intellettuali non hanno saputo o non hanno voluto vedere il pericolo.,,,
44,bank:485,Leyendo se aprende mucho.,Leggendo si impara molto.,Leggendo si impara tanto.,,,
44,bank:487,Me lo encontré saliendo de la oficina.,L'ho incontrato uscendo dall'ufficio.,,,,
44,bank:608,"Al salir de casa, me di cuenta de que llovía.","Uscendo di casa, mi sono accorto che pioveva.","Uscendo di casa, mi sono accorta che pioveva. | Quando sono uscito di casa, mi sono accorto che pioveva.",,,
44,bank:702,"Estando en Roma, aproveché para ver a unos amigos.","Essendo a Roma, ne ho approfittato per vedere degli amici.","Trovandomi a Roma, ne ho approfittato per vedere alcuni amici.",,,
44,bank:703,"Habiendo terminado el informe, me fui a casa.","Avendo finito il rapporto, sono andato a casa.","Avendo finito il rapporto, sono andata a casa. | Avendo finito la relazione, sono andato a casa.",,,
44,bank:704,Se fue dando un portazo.,Se n'è andato sbattendo la porta.,Se n'è andata sbattendo la porta. | Se ne è andato sbattendo la porta.,,,
